total_loss,nll_loss,entropy_penalty
7.096907496452331543e-02,1.814832794480025768e-03,6.915424019098281860e-02
7.087280601263046265e-02,2.278134925290942192e-03,6.859467178583145142e-02
7.039510458707809448e-02,2.236633095890283585e-03,6.815847009420394897e-02
7.031117379665374756e-02,2.605542307719588280e-03,6.770563125610351562e-02
6.999498605728149414e-02,2.829633420333266258e-03,6.716535240411758423e-02
6.944586336612701416e-02,2.323628868907690048e-03,6.712223589420318604e-02
6.914988905191421509e-02,2.107764128595590591e-03,6.704212725162506104e-02
6.873476505279541016e-02,2.005326095968484879e-03,6.672944128513336182e-02
6.828451156616210938e-02,2.003389177843928337e-03,6.628112494945526123e-02
6.803406029939651489e-02,2.242319751530885696e-03,6.579174101352691650e-02
6.759085506200790405e-02,2.284154295921325684e-03,6.530670076608657837e-02
6.716385483741760254e-02,2.111236331984400749e-03,6.505262106657028198e-02
6.691920012235641479e-02,2.022581174969673157e-03,6.489662081003189087e-02
6.675655394792556763e-02,2.163398545235395432e-03,6.459315866231918335e-02
6.639712303876876831e-02,2.289871219545602798e-03,6.410725414752960205e-02
6.577981263399124146e-02,2.237944398075342178e-03,6.354186683893203735e-02
6.551566720008850098e-02,2.511798869818449020e-03,6.300386786460876465e-02
6.508355587720870972e-02,2.367068780586123466e-03,6.271648406982421875e-02
6.469474732875823975e-02,2.121560741215944290e-03,6.257318705320358276e-02
6.428624689579010010e-02,1.983460504561662674e-03,6.230278685688972473e-02
6.382536143064498901e-02,1.891281222924590111e-03,6.193408370018005371e-02
6.344558298587799072e-02,1.918834750540554523e-03,6.152674555778503418e-02
6.295315176248550415e-02,1.801233971491456032e-03,6.115191429853439331e-02
6.255806237459182739e-02,1.827094471082091331e-03,6.073097139596939087e-02
6.205052509903907776e-02,1.746455323882400990e-03,6.030406802892684937e-02
6.195300817489624023e-02,2.128400374203920364e-03,5.982460826635360718e-02
6.309486180543899536e-02,3.808010136708617210e-03,5.928685516119003296e-02
6.475889682769775391e-02,5.768832284957170486e-03,5.899006128311157227e-02
8.011119812726974487e-02,2.067070268094539642e-02,5.944049730896949768e-02
8.408480882644653320e-02,2.583710104227066040e-02,5.824770405888557434e-02
1.338119655847549438e-01,7.428392022848129272e-02,5.952804535627365112e-02
1.638573408126831055e-01,1.040259897708892822e-01,5.983135104179382324e-02
1.116537302732467651e-01,5.201705917716026306e-02,5.963667109608650208e-02
1.116516143083572388e-01,5.107432976365089417e-02,6.057728081941604614e-02
2.075769901275634766e-01,1.474319696426391602e-01,6.014502421021461487e-02
2.008918970823287964e-01,1.406694203615188599e-01,6.022247299551963806e-02
3.636923134326934814e-01,3.045192658901214600e-01,5.917304754257202148e-02
3.105036020278930664e-01,2.483824342489242554e-01,6.212117895483970642e-02
9.763442873954772949e-01,9.140706062316894531e-01,6.227368116378784180e-02
1.719219088554382324e-01,1.101561114192008972e-01,6.176580116152763367e-02
3.121359944343566895e-01,2.508234977722167969e-01,6.131251156330108643e-02
2.786191999912261963e-01,2.170584648847579956e-01,6.156072393059730530e-02
3.972370922565460205e-01,3.366060256958007812e-01,6.063107773661613464e-02
4.085850715637207031e-01,3.488506972789764404e-01,5.973436310887336731e-02
6.003103256225585938e-01,5.412285923957824707e-01,5.908176302909851074e-02
3.386296629905700684e-01,2.791319489479064941e-01,5.949769914150238037e-02
4.516617059707641602e-01,3.924034833908081055e-01,5.925821512937545776e-02
2.594552338123321533e-01,1.992753148078918457e-01,6.017991900444030762e-02
3.043957352638244629e-01,2.434879839420318604e-01,6.090774387121200562e-02
3.170755505561828613e-01,2.561666369438171387e-01,6.090892478823661804e-02
2.772619724273681641e-01,2.160207033157348633e-01,6.124128028750419617e-02
1.859100461006164551e-01,1.251102983951568604e-01,6.079974025487899780e-02
1.679684370756149292e-01,1.078058183193206787e-01,6.016261875629425049e-02
2.051644027233123779e-01,1.455791443586349487e-01,5.958526581525802612e-02
1.337717026472091675e-01,7.391176372766494751e-02,5.985994264483451843e-02
1.084931641817092896e-01,4.798237234354019165e-02,6.051078811287879944e-02
1.151513233780860901e-01,5.424948409199714661e-02,6.090183928608894348e-02
1.373526453971862793e-01,7.659876346588134766e-02,6.075388938188552856e-02
9.923417866230010986e-02,3.877342864871025085e-02,6.046074628829956055e-02
9.059677273035049438e-02,3.035221062600612640e-02,6.024456396698951721e-02
