delta_reward
0.53157222
0.44424987
0.31613314
0.51585653
0.46318892
0.59609950
0.57118729
0.80852273
0.22679758
0.13241715
0.36049551
0.27060245
0.76795670
0.08547486
0.29548159
0.46810053
0.09571422
0.38720862
0.64770742
0.06894004
0.69680235
0.47076322
0.41908598
0.26477307
0.58011205
0.49903780
0.67186722
0.17476354
0.55176750
0.21110988
0.05000336
0.55563082
0.29000279
0.45209593
0.07638811
0.78431642
0.40077820
0.43290627
0.05085687
0.40952053
0.29123837
0.73814328
0.45710431
0.63213597
0.25188088
0.57110907
0.68106139
0.45615207
0.07176957
0.79306675
0.35511041
0.35415566
0.38945708
0.77669577
0.60686880
0.35758358
0.65659925
0.10939208
0.46055692
0.16729576
0.41655540
0.64324024
0.54185346
0.81965446
0.27543062
0.34385619
0.17385759
0.62508300
0.31353694
0.39369051
0.28630531
0.20479195
0.31698132
0.08091391
0.64593843
0.33431769
0.74319705
0.58916354
0.40652025
0.28577596
0.41908270
0.78520309
0.65191156
0.57362941
0.30751215
0.35145316
0.14198931
0.10842565
0.12827980
0.35089999
0.66726309
0.49479894
0.66166176
0.60499108
0.43485588
0.42839134
0.86315562
0.83554179
0.22679758
0.32440656
0.70150961
0.06325272
0.30833453
0.91979948
0.46369705
0.71649875
0.14529573
0.34304732
0.14286482
0.21074231
0.12612709
0.35012773
0.30894583
0.35754439
0.10310781
0.26467631
0.63726044
0.12628318
0.07736560
0.64412114
0.47530335
0.33846681
0.27244830
0.21249636
0.08260112
0.74832922
0.28844714
0.69780913
0.09142880
0.84001643
0.62508300
0.17021400
0.34804341
0.62693426
0.64862415
0.01499805
0.29702383
0.25274107
0.13312594
0.41515738
0.16833287
0.70915154
0.22618442
0.78183955
0.20775110
0.56798518
0.09850445
0.50900275
0.14925364
0.20620920
0.61144628
0.05456234
0.26636037
0.57668903
0.24905453
0.26228333
0.11775225
0.58221343
0.18638007
0.63071913
0.22650698
0.09597569
0.63924846
0.51244935
0.44456205
0.14381460
0.27483204
0.55187877
0.45552167
0.38705295
0.06460284
0.10918912
0.18030792
0.16625714
0.25175430
0.36049536
0.43656075
0.81920309
0.65445179
0.54423150
0.25175430
0.36018431
0.04492396
0.75826248
0.83891241
0.06870027
0.81927669
0.23574045
0.87246133
0.28254798
0.47777769
0.57527502
0.23696911
0.61668932
0.44424987
0.29605079
0.42207534
0.10536562
0.22093481
0.23071849
0.44436996
0.56007665
0.71141120
0.66226065
0.52741399
0.42393249
0.68106139
0.34703335
0.90748649
0.11524014
0.59411848
0.38060585
0.20768271
0.18303708
0.57874063
0.15213211
0.10737549
0.62830821
0.90748649
0.06655306
0.72585296
0.04352985
0.19722947
0.15171313
0.37490830
0.18357075
0.65452674
0.55199695
0.33754355
0.08643708
0.51851758
0.06070459
0.13585960
0.36329433
0.59255415
0.74361223
0.16416249
0.09915081
0.57687913
0.09058764
0.29458230
0.27971955
0.03432443
0.55259100
0.36811566
0.04815251
0.27496479
0.03392306
0.72389096
0.20818663
0.47498190
0.57362941
0.53478354
0.49770218
0.54365984
0.53164665
0.48254666
0.24193262
0.01998782
0.69810638
0.37800723
0.12236653
0.21446138
0.28581092
0.17765803
0.36413650
0.40314275
0.39841574
0.04791988
0.12142203
0.13555838
0.36555312
0.47263470
0.47527644
0.57162362
0.82523292
0.30108829
0.23602580
0.67768236
0.56222431
0.12470909
0.23213159
0.22679758
0.12550960
0.31917806
0.03006251
0.69070862
0.43771270
0.18333370
0.56417653
0.78539352
0.14770862
0.50469132
0.25334045
0.43696328
