delta_reward
0.24690264
0.02176792
0.39953914
0.16714364
0.08184537
0.12659436
0.14767009
0.12966957
0.06554517
0.21979600
0.04428062
0.05809489
0.05678944
0.01714152
0.05341996
0.03846313
0.16851276
0.08217099
0.09661050
0.15681133
0.09088063
0.16463488
0.09215544
0.12932817
0.08350682
0.24486142
0.08260520
0.32647127
0.19398540
0.32859650
0.06852249
0.08848912
0.11329106
0.10726541
0.05082744
0.01797850
0.02510352
0.11177626
0.10624558
0.05307213
0.03881568
0.02023085
0.19492143
0.03245896
0.02422846
0.31506982
0.01478127
0.08802338
0.04786515
0.03531383
0.00941305
0.08058846
0.11736879
0.06447107
0.01396243
0.16041150
0.11127216
0.16311979
0.19224152
0.20749566
0.08167277
0.00598348
0.15571135
0.12040797
0.02208580
0.19399500
0.17582232
0.17659143
0.02961988
0.15479201
0.00325346
0.05494964
0.02648447
0.35713971
0.06395185
0.03428055
0.06701905
0.01793217
0.11774880
0.11539489
0.05891868
0.07217854
0.02383940
0.02408397
0.04263137
0.14512476
0.21054456
0.01169052
0.04782572
0.01746815
0.01303554
0.03686755
0.00291727
0.06435004
0.08081529
0.11245114
0.04039775
0.03576990
0.10708332
0.15822178
0.05460326
0.04276419
0.02949753
0.23001696
0.39273423
0.48836365
0.05460326
0.16551644
0.01899242
0.16396784
0.33238301
0.01538921
0.55183220
0.08636656
0.35249524
0.01723842
0.12106967
0.06295195
0.11863798
0.28318179
0.21852082
0.09766158
0.14633428
0.05843467
0.17717642
0.13126844
0.28071551
0.07760372
0.24277737
0.23568994
0.07564443
0.19210869
0.19052818
0.26389515
0.16758815
0.01798277
0.10538885
0.09457292
0.05605724
0.00960577
0.11453512
0.02555412
0.07512589
0.25006118
0.16758815
0.00119153
0.01402727
0.00349282
0.01431544
0.05008349
0.11739746
0.05810386
0.08469750
0.26763666
0.14234334
0.03880663
0.16891655
0.03211927
0.02131952
0.08156555
0.07462323
0.21712542
0.02095577
0.02120871
0.21906509
0.04466950
0.04616351
0.09059200
0.01409312
0.41313025
0.19605953
-0.01023446
0.09801658
0.01499842
0.47041082
0.09985673
0.04510877
0.21979600
0.14968929
0.12976736
0.17425737
0.04864939
0.04757538
0.10007186
-0.03365070
0.34230497
0.11807042
0.01351927
0.04047840
0.37769723
0.00849103
0.02197422
0.17982668
0.26791775
0.00182902
0.02656201
0.00837066
0.05281966
0.11205649
0.07702032
0.25566274
0.61509376
0.17433870
0.11161531
0.67496611
0.22983164
0.01095497
0.03694294
0.08350682
0.17228939
0.08273807
0.00657771
0.19123791
0.04494112
0.01290354
0.25201592
0.03755662
0.01863927
0.14579670
0.02558923
0.21501891
